Rndrng_NPI,Rndrng_Prvdr_Last_Org_Name,Rndrng_Prvdr_First_Name,Rndrng_Prvdr_City,Rndrng_Prvdr_State_Abrvtn,Rndrng_Prvdr_Zip5,Rndrng_Prvdr_RUCA,Rndrng_Prvdr_Type,HCPCS_Cd,HCPCS_Desc,Place_Of_Srvc,Tot_Benes,Tot_Srvcs,Tot_Bene_Day_Srvcs,Avg_Sbmtd_Chrg,Avg_Mdcr_Alowd_Amt,Avg_Mdcr_Pymt_Amt,Avg_Mdcr_Stdzd_Amt
1346343969,Mcinnis,Charles,Westwood,MA,2090,1.0,Internal Medicine,99442,"Telephone medical discussion with physician, 11-20 minutes",O,19,184.0,184,245.0,99.484565217,75.558369565,67.809565217
1346343969,Mcinnis,Charles,Westwood,MA,2090,1.0,Internal Medicine,99443,"Telephone medical discussion with physician, 21-30 minutes",O,16,65.0,65,355.0,139.63553846,109.49169231,98.592
1346346889,Okoroafor,Kingsley,Fayetteville,NC,28304,1.0,Cardiology,99443,"Telephone medical discussion with physician, 21-30 minutes",O,38,46.0,46,300.0,118.67043478,91.031304348,97.109782609
1346347598,Yuan,Vincent,Framingham,MA,1702,1.0,Internal Medicine,99443,"Telephone medical discussion with physician, 21-30 minutes",O,55,69.0,69,350.0,140.14521739,84.514492754,75.60115942
1346347770,Stalberg,Christopher,Paradise Valley,AZ,85253,1.0,Internal Medicine,99442,"Telephone medical discussion with physician, 11-20 minutes",O,65,76.0,76,178.28578947,64.453947368,37.155263158,58.437631579
1346347770,Stalberg,Christopher,Paradise Valley,AZ,85253,1.0,Internal Medicine,99443,"Telephone medical discussion with physician, 21-30 minutes",O,23,26.0,26,243.9,95.079230769,66.993846154,92.273461538
1346348638,Kamdar,Anjana,Los Angeles,CA,90033,1.0,Nephrology,99422,"Online digital evaluation and management service for an established patient for up to 7 days, total time 11-20 minutes",O,16,29.0,29,100.0,25.223103448,19.803103448,23.12
1346349354,Trevino,Hector,Eagle Pass,TX,78852,4.0,Family Practice,99454,"Remote monitoring of physiologic parameters, initial supply of devices with daily recordings or programmed alerts transmission, each 30 days",O,14,57.0,57,128.0,47.049298246,26.041578947,28.202105263
1346349354,Trevino,Hector,Eagle Pass,TX,78852,4.0,Family Practice,99457,"Management using the results of remote vital sign monitoring per calendar month, first 20 minutes",O,14,57.0,57,128.0,46.584912281,26.852280702,28.241052632
1346351004,Cole,Scott,Tulsa,OK,74146,1.0,Medical Oncology,99441,"Telephone medical discussion with physician, 5-10 minutes",O,24,27.0,27,74.0,51.611111111,39.577777778,42.605925926
1346351566,Hill,Raissa,Stockton,CA,95207,1.0,Family Practice,99442,"Telephone medical discussion with physician, 11-20 minutes",O,102,148.0,148,100.0,92.798851351,64.063851351,61.647364865
1346351616,Blum,Nancy,Prescott,AZ,86305,1.0,Family Practice,99421,"Online digital evaluation and management service for an established patient for up to 7 days, total time 5-10 minutes",O,30,39.0,39,20.0,12.752307692,9.3846153846,10.961538462
1346351616,Blum,Nancy,Prescott,AZ,86305,1.0,Family Practice,99422,"Online digital evaluation and management service for an established patient for up to 7 days, total time 11-20 minutes",O,24,39.0,39,45.458205128,25.251025641,20.121025641,23.12
1346351616,Blum,Nancy,Prescott,AZ,86305,1.0,Family Practice,99453,"Remote monitoring of physiologic parameters, initial set-up and patient education on use of equipment",O,23,23.0,23,30.0,18.282173913,11.994782609,12.640869565
1346351616,Blum,Nancy,Prescott,AZ,86305,1.0,Family Practice,99454,"Remote monitoring of physiologic parameters, initial supply of devices with daily recordings or programmed alerts transmission, each 30 days",O,24,139.0,139,70.035971223,47.521942446,36.269208633,37.762877698
1346351616,Blum,Nancy,Prescott,AZ,86305,1.0,Family Practice,99457,"Management using the results of remote vital sign monitoring per calendar month, first 20 minutes",O,25,148.0,148,60.0,29.32277027,22.689121622,37.695472973
1346351616,Blum,Nancy,Prescott,AZ,86305,1.0,Family Practice,99458,"Management using the results of remote vital sign monitoring per calendar month, each additional 20 minutes",O,24,261.0,133,98.46743295,29.259157088,23.056398467,30.843716475
1346353224,Wanis,Magdy,St Clair Shores,MI,48080,1.0,Internal Medicine,99441,"Telephone medical discussion with physician, 5-10 minutes",O,69,139.0,139,100.0,40.464892086,29.371223022,41.677266187
1346353224,Wanis,Magdy,St Clair Shores,MI,48080,1.0,Internal Medicine,99442,"Telephone medical discussion with physician, 11-20 minutes",O,17,19.0,19,100.0,79.877894737,60.782105263,68.614210526
1346353414,Vela,Rene,Alamo,TX,78516,1.0,Family Practice,G2012,"Brief communication technology-based service, e.g. virtual check-in, by a physician or other qualified health care professional who can report evaluation and management services, provided to an established patient, not originating from a related e/m servic",O,46,80.0,80,62.375,13.596375,10.027,10.37275
1346354222,Henry,Michael,Brighton,MA,2135,1.0,Psychiatry,99443,"Telephone medical discussion with physician, 21-30 minutes",O,13,37.0,37,543.94594595,139.72405405,105.14,94.369459459
1346354800,Yu,Kang,Seneca Falls,NY,13148,4.0,Psychiatry,99443,"Telephone medical discussion with physician, 21-30 minutes",O,18,32.0,32,145.0,116.213125,73.379375,82.633125
1346355161,Taub,Pam,La Jolla,CA,92037,1.0,Cardiology,99421,"Online digital evaluation and management service for an established patient for up to 7 days, total time 5-10 minutes",F,66,90.0,90,53.2,13.319777778,10.128888889,9.6415555556
1346355161,Taub,Pam,La Jolla,CA,92037,1.0,Cardiology,99422,"Online digital evaluation and management service for an established patient for up to 7 days, total time 11-20 minutes",F,13,13.0,13,108.30769231,26.23,20.9,19.93
1346356433,Park,Julia,Kaneohe,HI,96744,2.0,Internal Medicine,99441,"Telephone medical discussion with physician, 5-10 minutes",O,17,23.0,23,62.0,59.643043478,34.975652174,32.595652174
1346357696,Egan,James,Santa Barbara,CA,93105,1.0,Gastroenterology,99442,"Telephone medical discussion with physician, 11-20 minutes",O,20,20.0,20,243.8,95.405,73.2545,68.6955
1346358959,Beer,C,Seattle,WA,98104,1.0,Internal Medicine,99442,"Telephone medical discussion with physician, 11-20 minutes",O,17,20.0,20,222.0,99.4,73.167,65.852
1346359197,Moody,David,Carthage,MS,39051,2.0,Family Practice,99441,"Telephone medical discussion with physician, 5-10 minutes",O,148,259.0,259,60.0,51.126525097,36.106370656,39.513127413
1346359353,Murray,Robert,Wolfeboro,NH,3894,10.0,Psychiatry,99443,"Telephone medical discussion with physician, 21-30 minutes",O,44,96.0,96,158.8125,123.77,77.539270833,80.401979167
1346359460,Glattes,Rudolph,Nashville,TN,37203,1.0,Orthopedic Surgery,99441,"Telephone medical discussion with physician, 5-10 minutes",O,18,21.0,21,117.14285714,50.596190476,38.326190476,42.184761905
1346360690,Langford,Jeffrey,Macon,GA,31210,1.0,Internal Medicine,99454,"Remote monitoring of physiologic parameters, initial supply of devices with daily recordings or programmed alerts transmission, each 30 days",O,26,201.0,201,108.0,43.310547264,34.152537313,39.025522388
1346360690,Langford,Jeffrey,Macon,GA,31210,1.0,Internal Medicine,99457,"Management using the results of remote vital sign monitoring per calendar month, first 20 minutes",O,29,283.0,283,102.0,44.768939929,35.083922261,37.726855124
1346360690,Langford,Jeffrey,Macon,GA,31210,1.0,Internal Medicine,99458,"Management using the results of remote vital sign monitoring per calendar month, each additional 20 minutes",O,29,655.0,263,88.0,36.57670229,29.053572519,31.078183206
1346378148,Fetzer,Laura,Chicago,IL,60637,1.0,Nurse Practitioner,99441,"Telephone medical discussion with physician, 5-10 minutes",O,17,18.0,18,136.0,50.126666667,40.128888889,37.49
1346378148,Fetzer,Laura,Chicago,IL,60637,1.0,Nurse Practitioner,99442,"Telephone medical discussion with physician, 11-20 minutes",O,16,17.0,17,224.0,81.338235294,65.111764706,60.52
1346381001,Pokharel,Dipesh,Vancouver,WA,98664,1.0,Cardiology,G2066,"Interrogation device evaluation(s), (remote) up to 30 days; implantable cardiovascular physiologic monitor system, implantable loop recorder system, or subcutaneous cardiac rhythm monitor system, remote data acquisition(s), receipt of transmissions and tec",O,29,107.0,107,92.0,51.179813084,40.637850467,47.346074766
1346381183,Tummalapenta,Nirmala,Bronx,NY,10466,1.0,Internal Medicine,99454,"Remote monitoring of physiologic parameters, initial supply of devices with daily recordings or programmed alerts transmission, each 30 days",O,30,218.0,218,200.0,60.325366972,40.841376147,33.382110092
1346381183,Tummalapenta,Nirmala,Bronx,NY,10466,1.0,Internal Medicine,99457,"Management using the results of remote vital sign monitoring per calendar month, first 20 minutes",O,31,246.0,246,200.0,56.585,39.862804878,33.752926829
1346381423,Loda,Kimberly,Torrance,CA,90502,1.0,Psychiatry,99443,"Telephone medical discussion with physician, 21-30 minutes",O,30,87.0,87,252.14068966,144.9091954,99.940229885,86.453563218
1346383031,Purohit,Darshana,Annapolis,MD,21401,1.0,Endocrinology,99443,"Telephone medical discussion with physician, 21-30 minutes",O,13,14.0,14,300.0,142.78214286,102.705,90.243571429
1346383031,Purohit,Darshana,Annapolis,MD,21401,1.0,Endocrinology,99453,"Remote monitoring of physiologic parameters, initial set-up and patient education on use of equipment",O,18,18.0,18,42.0,23.08,18.39,15.15
1346383031,Purohit,Darshana,Annapolis,MD,21401,1.0,Endocrinology,99454,"Remote monitoring of physiologic parameters, initial supply of devices with daily recordings or programmed alerts transmission, each 30 days",O,27,110.0,110,138.41818182,59.92,47.74,39.32
1346383031,Purohit,Darshana,Annapolis,MD,21401,1.0,Endocrinology,99457,"Management using the results of remote vital sign monitoring per calendar month, first 20 minutes",O,29,109.0,109,107.65137615,55.1,43.9,38.26
1346383031,Purohit,Darshana,Annapolis,MD,21401,1.0,Endocrinology,99458,"Management using the results of remote vital sign monitoring per calendar month, each additional 20 minutes",O,16,54.0,35,84.0,44.17,35.19,31.083518519
1346383593,Frazier-Mills,Camille,Durham,NC,27710,1.0,Clinical Cardiac Electrophysiology,G2066,"Interrogation device evaluation(s), (remote) up to 30 days; implantable cardiovascular physiologic monitor system, implantable loop recorder system, or subcutaneous cardiac rhythm monitor system, remote data acquisition(s), receipt of transmissions and tec",O,109,197.0,197,121.0,55.40142132,41.738527919,42.150812183
1346387412,Brown,Barry,Saint Helena,CA,94574,7.0,Family Practice,99442,"Telephone medical discussion with physician, 11-20 minutes",O,51,69.0,69,154.0,100.50405797,73.29173913,65.209710145
1346387412,Brown,Barry,Saint Helena,CA,94574,7.0,Family Practice,99443,"Telephone medical discussion with physician, 21-30 minutes",O,20,28.0,28,217.0,142.60071429,99.606428571,87.623214286
1346391174,Sagalovich,Boris,Brooklyn,NY,11229,1.0,Pulmonary Disease,99443,"Telephone medical discussion with physician, 21-30 minutes",O,27,30.0,30,586.4,149.376,117.53833333,98.192666667
1346394954,Mcclelland,Matthew,Tigard,OR,97224,1.0,Dermatology,99421,"Online digital evaluation and management service for an established patient for up to 7 days, total time 5-10 minutes",O,13,16.0,16,50.0,15.3125,9.96125,9.49
1346396561,Medeiros,Mary,Franklin,MA,2038,1.0,Internal Medicine,99442,"Telephone medical discussion with physician, 11-20 minutes",O,19,22.0,22,101.13636364,99.384090909,79.182727273,71.198636364
1346396561,Medeiros,Mary,Franklin,MA,2038,1.0,Internal Medicine,99443,"Telephone medical discussion with physician, 21-30 minutes",O,72,127.0,127,141.61417323,139.02795276,105.19708661,95.198818898
1346396967,Reed,Michael,Missoula,MT,59802,1.0,Interventional Cardiology,99443,"Telephone medical discussion with physician, 21-30 minutes",O,16,16.0,16,366.0,125.7575,93.84375,93.905
1346401320,Beaubrun,Donnie,New York,NY,10009,1.0,Internal Medicine,99442,"Telephone medical discussion with physician, 11-20 minutes",O,14,16.0,16,213.0,107.12,75.04875,62.3
1346401700,Zarandy,Mehdy,Chandler,AZ,85224,1.0,Internal Medicine,99454,"Remote monitoring of physiologic parameters, initial supply of devices with daily recordings or programmed alerts transmission, each 30 days",O,15,21.0,21,85.0,47.49,37.84,39.32
1346401700,Zarandy,Mehdy,Chandler,AZ,85224,1.0,Internal Medicine,99457,"Management using the results of remote vital sign monitoring per calendar month, first 20 minutes",O,17,29.0,29,75.0,46.85,37.33,38.26
1346401700,Zarandy,Mehdy,Chandler,AZ,85224,1.0,Internal Medicine,99458,"Management using the results of remote vital sign monitoring per calendar month, each additional 20 minutes",O,16,46.0,26,65.0,38.18,30.42,31.084347826
1346402328,Purdy,Tyson,Lubbock,TX,79407,1.0,Family Practice,99441,"Telephone medical discussion with physician, 5-10 minutes",O,18,20.0,20,106.15,39.6425,25.894,38.756
1346404076,Parvez,Babar,Appleton,WI,54911,1.0,Clinical Cardiac Electrophysiology,G2066,"Interrogation device evaluation(s), (remote) up to 30 days; implantable cardiovascular physiologic monitor system, implantable loop recorder system, or subcutaneous cardiac rhythm monitor system, remote data acquisition(s), receipt of transmissions and tec",O,11,63.0,63,690.3,78.463968254,60.336349206,60.336349206
1346404803,Hussain,Syed,Bedford,TX,76021,1.0,Neurology,99441,"Telephone medical discussion with physician, 5-10 minutes",O,31,36.0,36,85.0,44.72,34.389166667,42.880277778
1346404803,Hussain,Syed,Bedford,TX,76021,1.0,Neurology,99442,"Telephone medical discussion with physician, 11-20 minutes",O,17,20.0,20,137.0,85.384,58.474,61.804
1346405602,Brickner,Derek,Jamestown,ND,58401,4.0,Family Practice,Q3014,Telehealth originating site facility fee,O,15,17.0,17,50.0,26.859411765,17.423529412,18.847058824
1346405636,Harvey,Tiffany,Irving,TX,75063,1.1,Internal Medicine,99453,"Remote monitoring of physiologic parameters, initial set-up and patient education on use of equipment",O,28,28.0,28,49.0,19.141071429,14.695714286,14.620714286
1346405636,Harvey,Tiffany,Irving,TX,75063,1.1,Internal Medicine,99454,"Remote monitoring of physiologic parameters, initial supply of devices with daily recordings or programmed alerts transmission, each 30 days",O,28,68.0,68,162.0,50.113823529,38.736176471,38.285
1346405636,Harvey,Tiffany,Irving,TX,75063,1.1,Internal Medicine,99457,"Management using the results of remote vital sign monitoring per calendar month, first 20 minutes",O,19,27.0,27,130.0,48.449259259,37.151111111,36.878518519
1346406113,Burke,Allison,Chicago,IL,60612,1.0,Emergency Medicine,G2012,"Brief communication technology-based service, e.g. virtual check-in, by a physician or other qualified health care professional who can report evaluation and management services, provided to an established patient, not originating from a related e/m servic",F,50,51.0,51,58.62,12.691372549,9.9035294118,9.6396078431
1346406345,St. Louis,Sarah,Oviedo,FL,32765,1.0,Obstetrics & Gynecology,99441,"Telephone medical discussion with physician, 5-10 minutes",O,23,27.0,27,100.0,53.378888889,42.527407407,44.09962963
1346407962,Long,Adrian,Saint Augustine,FL,32080,1.0,Family Practice,G2012,"Brief communication technology-based service, e.g. virtual check-in, by a physician or other qualified health care professional who can report evaluation and management services, provided to an established patient, not originating from a related e/m servic",O,86,121.0,121,20.0,14.02677686,9.2148760331,9.227768595
1346409513,Meisner,Robert,Wynnewood,PA,19096,1.0,Vascular Surgery,99443,"Telephone medical discussion with physician, 21-30 minutes",O,20,21.0,21,225.0,131.86,105.06,100.16
1346411493,Tsai,Sheaumei,Stoneham,MA,2180,1.0,Urology,99443,"Telephone medical discussion with physician, 21-30 minutes",O,70,93.0,93,543.22580645,130.1311828,93.150322581,90.052365591
1346412194,Vrooman,Bruce,Lebanon,NH,3756,4.0,Pain Management,99441,"Telephone medical discussion with physician, 5-10 minutes",F,13,14.0,14,119.92857143,35.07,28.04,27.37
1346412194,Vrooman,Bruce,Lebanon,NH,3756,4.0,Pain Management,99442,"Telephone medical discussion with physician, 11-20 minutes",F,80,119.0,119,201.95798319,66.332016807,47.702016807,46.593361345
1346415353,Yeh,Jennifer,Savannah,GA,31404,1.0,Cardiology,G2066,"Interrogation device evaluation(s), (remote) up to 30 days; implantable cardiovascular physiologic monitor system, implantable loop recorder system, or subcutaneous cardiac rhythm monitor system, remote data acquisition(s), receipt of transmissions and tec",O,21,59.0,59,158.0,77.931525424,59.852542373,59.179152542
1346415494,Taylor,Morgan,Detroit,MI,48201,1.0,Gynecological Oncology,99442,"Telephone medical discussion with physician, 11-20 minutes",O,13,14.0,14,300.0,98.501428571,67.950714286,61.340714286
1346417805,Demetracopoulos,Constantine,New York,NY,10021,1.0,Orthopedic Surgery,99442,"Telephone medical discussion with physician, 11-20 minutes",O,18,20.0,20,177.0,103.7675,78.417,67.634
1346418407,Elsakka,Zainab,Middletown,NY,10941,1.0,Physician Assistant,99441,"Telephone medical discussion with physician, 5-10 minutes",O,39,44.0,44,75.399090909,51.080909091,37.660909091,34.644545455
1346420494,Dalsania,Saraju,Statesboro,GA,30458,4.0,Internal Medicine,99423,"Online digital evaluation and management service for an established patient for up to 7 days, total time 21 or more minutes",O,95,149.0,149,60.0,44.855973154,34.413020134,35.52966443
1346426566,Shah,Sujal,Palm Springs,FL,33461,1.0,Medical Oncology,99441,"Telephone medical discussion with physician, 5-10 minutes",O,16,17.0,17,174.81,57.34,45.87,44.1
1346426566,Shah,Sujal,Palm Springs,FL,33461,1.0,Medical Oncology,99442,"Telephone medical discussion with physician, 11-20 minutes",O,33,33.0,33,283.29,90.572727273,70.195151515,69.033939394
1346427861,El Ramah,Mohsen,El Centro,CA,92243,1.0,Internal Medicine,99443,"Telephone medical discussion with physician, 21-30 minutes",O,13,13.0,13,80.0,78.818461538,57.895384615,96.055384615
1346427861,El Ramah,Mohsen,El Centro,CA,92243,1.0,Internal Medicine,99453,"Remote monitoring of physiologic parameters, initial set-up and patient education on use of equipment",O,86,87.0,87,28.0,20.215287356,14.357471264,13.512988506
1346427861,El Ramah,Mohsen,El Centro,CA,92243,1.0,Internal Medicine,99454,"Remote monitoring of physiologic parameters, initial supply of devices with daily recordings or programmed alerts transmission, each 30 days",O,468,2625.0,2625,94.041142857,53.096929524,40.246807619,37.427405714
1346427861,El Ramah,Mohsen,El Centro,CA,92243,1.0,Internal Medicine,99457,"Management using the results of remote vital sign monitoring per calendar month, first 20 minutes",O,848,7755.0,7755,74.083558994,50.008070922,37.084309478,35.652029658
1346427861,El Ramah,Mohsen,El Centro,CA,92243,1.0,Internal Medicine,99458,"Management using the results of remote vital sign monitoring per calendar month, each additional 20 minutes",O,838,8605.0,7599,59.061243463,40.292662406,30.215547937,29.282578733
1346432481,Anwar,Zaki,Frankfort,IL,60423,1.0,Interventional Pain Management,99442,"Telephone medical discussion with physician, 11-20 minutes",O,100,179.0,179,94.078212291,85.019497207,60.38698324,64.682793296
1346433323,O'bryant,Stephanie,Tampa,FL,33624,1.0,Nurse Practitioner,99443,"Telephone medical discussion with physician, 21-30 minutes",O,30,33.0,33,145.0,105.56666667,78.281212121,79.400606061
1346433687,Hashem,Shamel,Saint Louis,MO,63108,1.0,Internal Medicine,99443,"Telephone medical discussion with physician, 21-30 minutes",F,16,16.0,16,180.0,104.2125,63.5025,58.034375
1346433828,Cho,Daniel,Torrance,CA,90505,1.0,Gastroenterology,99442,"Telephone medical discussion with physician, 11-20 minutes",O,19,21.0,21,130.0,70.823333333,56.424285714,71.19
1346433828,Cho,Daniel,Torrance,CA,90505,1.0,Gastroenterology,99443,"Telephone medical discussion with physician, 21-30 minutes",O,115,152.0,152,190.0,102.23276316,79.822828947,98.645394737
1346442621,Subhan,Alia,Irving,TX,75061,1.0,Family Practice,99441,"Telephone medical discussion with physician, 5-10 minutes",O,17,27.0,27,116.51851852,34.665185185,20.37037037,20.274074074
1346444833,Job,Lindsey,Venice,FL,34285,1.0,Pain Management,99442,"Telephone medical discussion with physician, 11-20 minutes",O,20,20.0,20,229.55,89.92,64.791,64.177
1346444833,Job,Lindsey,Venice,FL,34285,1.0,Pain Management,99443,"Telephone medical discussion with physician, 21-30 minutes",O,76,92.0,92,220.86,126.34086957,97.841956522,96.947717391
1346446671,Wall,Allison,Gulfport,MS,39501,1.0,Hematology-Oncology,99443,"Telephone medical discussion with physician, 21-30 minutes",O,20,25.0,25,175.0,91.558,68.1228,72.0508
1346446804,Subramanian,Natrajan,Gainesville,FL,32605,1.0,Clinical Cardiac Electrophysiology,99441,"Telephone medical discussion with physician, 5-10 minutes",O,89,90.0,90,100.0,54.160555556,40.631888889,41.633111111
1346446804,Subramanian,Natrajan,Gainesville,FL,32605,1.0,Clinical Cardiac Electrophysiology,99442,"Telephone medical discussion with physician, 11-20 minutes",O,52,58.0,58,154.0,88.384137931,66.238448276,67.089827586
1346446804,Subramanian,Natrajan,Gainesville,FL,32605,1.0,Clinical Cardiac Electrophysiology,G2066,"Interrogation device evaluation(s), (remote) up to 30 days; implantable cardiovascular physiologic monitor system, implantable loop recorder system, or subcutaneous cardiac rhythm monitor system, remote data acquisition(s), receipt of transmissions and tec",O,14,69.0,69,70.0,35.387826087,25.294202899,25.294202899
1346448495,Murphy,Catherine,Mechanicsville,VA,23116,1.0,Nurse Practitioner,99454,"Remote monitoring of physiologic parameters, initial supply of devices with daily recordings or programmed alerts transmission, each 30 days",O,18,37.0,37,130.0,41.49,33.06,33.43
1346454220,Karayil,Diljit,Vallejo,CA,94589,1.0,Internal Medicine,99442,"Telephone medical discussion with physician, 11-20 minutes",O,13,19.0,19,123.0,101.51736842,63.639473684,56.210526316
1346457355,Twehues,Andrew,Lancaster,OH,43130,4.1,Pulmonary Disease,99442,"Telephone medical discussion with physician, 11-20 minutes",O,60,88.0,88,135.0,77.321477273,57.952727273,67.6425
1346457561,Rubinstein,Beth,Richmond,VA,23298,1.0,Rheumatology,99442,"Telephone medical discussion with physician, 11-20 minutes",O,27,27.0,27,222.48148148,64.372962963,45.645555556,46.975925926
1346457561,Rubinstein,Beth,Richmond,VA,23298,1.0,Rheumatology,99443,"Telephone medical discussion with physician, 21-30 minutes",O,18,19.0,19,324.15789474,94.480526316,71.251578947,73.304210526
1346458908,Tran,Khoa,Roanoke,VA,24014,1.0,Neurology,99443,"Telephone medical discussion with physician, 21-30 minutes",F,24,41.0,41,137.0,94.814390244,54.835853659,55.659512195
1346463254,Leffler,Dale,Holland,MI,49423,1.0,Interventional Cardiology,G2066,"Interrogation device evaluation(s), (remote) up to 30 days; implantable cardiovascular physiologic monitor system, implantable loop recorder system, or subcutaneous cardiac rhythm monitor system, remote data acquisition(s), receipt of transmissions and tec",O,20,144.0,144,455.3125,74.997569444,57.802638889,56.638611111
1346466943,Torres,Cesar,Irving,TX,75038,1.0,Family Practice,99454,"Remote monitoring of physiologic parameters, initial supply of devices with daily recordings or programmed alerts transmission, each 30 days",O,24,131.0,131,188.94656489,50.102366412,39.300687023,38.719694656
1346466943,Torres,Cesar,Irving,TX,75038,1.0,Family Practice,99457,"Management using the results of remote vital sign monitoring per calendar month, first 20 minutes",O,25,134.0,134,148.95522388,48.432238806,37.981716418,37.666492537
1346466943,Torres,Cesar,Irving,TX,75038,1.0,Family Practice,99458,"Management using the results of remote vital sign monitoring per calendar month, each additional 20 minutes",O,13,19.0,18,142.57894737,39.27,31.29,31.080526316
1346467800,Oh,Deborah,San Diego,CA,92120,1.0,Endocrinology,99442,"Telephone medical discussion with physician, 11-20 minutes",O,44,55.0,55,246.49090909,97.040727273,70.828909091,65.137272727
1346470226,Obeid,Chadi,Stockbridge,GA,30281,1.0,Nephrology,99443,"Telephone medical discussion with physician, 21-30 minutes",O,11,17.0,17,80.48,80.663529412,62.394117647,98.024705882
1346470226,Obeid,Chadi,Stockbridge,GA,30281,1.0,Nephrology,99454,"Remote monitoring of physiologic parameters, initial supply of devices with daily recordings or programmed alerts transmission, each 30 days",O,38,244.0,244,128.0,50.168606557,36.361721311,35.600737705
1346470226,Obeid,Chadi,Stockbridge,GA,30281,1.0,Nephrology,99457,"Management using the results of remote vital sign monitoring per calendar month, first 20 minutes",O,38,245.0,245,128.0,48.870938776,35.883102041,35.087632653
1346470226,Obeid,Chadi,Stockbridge,GA,30281,1.0,Nephrology,G2012,"Brief communication technology-based service, e.g. virtual check-in, by a physician or other qualified health care professional who can report evaluation and management services, provided to an established patient, not originating from a related e/m servic",O,11,17.0,17,14.78,14.131176471,11.309411765,11.15
1346471596,Mavani,Keyur,Chambersburg,PA,17201,1.0,Internal Medicine,99442,"Telephone medical discussion with physician, 11-20 minutes",F,15,16.0,16,138.0,64.12375,18.9675,20.39125
1346472552,Galavis,Julie,Santa Barbara,CA,93103,1.0,Nurse Practitioner,99442,"Telephone medical discussion with physician, 11-20 minutes",O,40,64.0,64,132.421875,82.2809375,64.5159375,59.574375
1346473493,Cosgrove,Ann,New Haven,CT,6504,1.0,Nurse Practitioner,G2066,"Interrogation device evaluation(s), (remote) up to 30 days; implantable cardiovascular physiologic monitor system, implantable loop recorder system, or subcutaneous cardiac rhythm monitor system, remote data acquisition(s), receipt of transmissions and tec",O,40,96.0,96,581.40625,86.3546875,67.95375,66.382708333
1346473956,Nieto,Felicia,Los Lunas,NM,87031,2.0,Nurse Practitioner,99441,"Telephone medical discussion with physician, 5-10 minutes",O,37,45.0,45,91.222222222,28.786666667,22.728666667,23.009777778
1346473956,Nieto,Felicia,Los Lunas,NM,87031,2.0,Nurse Practitioner,99442,"Telephone medical discussion with physician, 11-20 minutes",O,26,32.0,32,162.625,54.2934375,42.24,43.04
1346474020,Zhang,Xiaoqian,Pleasanton,CA,94588,1.0,Cardiology,99443,"Telephone medical discussion with physician, 21-30 minutes",O,28,31.0,31,305.0,110.66612903,83.85483871,95.633225806
1346474020,Zhang,Xiaoqian,Pleasanton,CA,94588,1.0,Cardiology,G2066,"Interrogation device evaluation(s), (remote) up to 30 days; implantable cardiovascular physiologic monitor system, implantable loop recorder system, or subcutaneous cardiac rhythm monitor system, remote data acquisition(s), receipt of transmissions and tec",O,36,174.0,174,138.0,93.76,73.370344828,74.585632184
1346477494,Tran,Minh,Charleston,SC,29407,1.0,Cardiology,G2066,"Interrogation device evaluation(s), (remote) up to 30 days; implantable cardiovascular physiologic monitor system, implantable loop recorder system, or subcutaneous cardiac rhythm monitor system, remote data acquisition(s), receipt of transmissions and tec",O,16,124.0,124,415.54032258,54.946129032,42.849354839,41.981774194
1346478534,Brumbaugh,Matthew,Bristol,RI,2809,1.0,Internal Medicine,99441,"Telephone medical discussion with physician, 5-10 minutes",O,56,98.0,98,75.0,48.695204082,35.075102041,40.600408163
1346479458,Maheshwari,Rajat,Cuyahoga Falls,OH,44221,1.0,Nephrology,99453,"Remote monitoring of physiologic parameters, initial set-up and patient education on use of equipment",O,50,51.0,51,34.967843137,17.547058824,13.450980392,14.617058824
1346479458,Maheshwari,Rajat,Cuyahoga Falls,OH,44221,1.0,Nephrology,99454,"Remote monitoring of physiologic parameters, initial supply of devices with daily recordings or programmed alerts transmission, each 30 days",O,60,422.0,422,92.70056872,45.351042654,36.104241706,39.236966825
1346479458,Maheshwari,Rajat,Cuyahoga Falls,OH,44221,1.0,Nephrology,99457,"Management using the results of remote vital sign monitoring per calendar month, first 20 minutes",O,61,429.0,429,93.328251748,46.08,36.77,38.26
1346479458,Maheshwari,Rajat,Cuyahoga Falls,OH,44221,1.0,Nephrology,99458,"Management using the results of remote vital sign monitoring per calendar month, each additional 20 minutes",O,54,706.0,369,76.582492918,37.81,30.174773371,31.084773371
1346482304,Maragh,Lauren,Glen Burnie,MD,21061,1.0,Internal Medicine,99443,"Telephone medical discussion with physician, 21-30 minutes",O,11,12.0,12,297.0,145.22,116.24,100.16
1346484318,Venkatesan,Naren,Dallas,TX,75246,1.0,Otolaryngology,99421,"Online digital evaluation and management service for an established patient for up to 7 days, total time 5-10 minutes",O,14,16.0,16,38.88,14.72,11.73,11.69
1346485315,Balikian,Sevag,Pasadena,CA,91106,1.0,Nephrology,99453,"Remote monitoring of physiologic parameters, initial set-up and patient education on use of equipment",O,62,62.0,62,40.0,22.22,17.7,15.14
1346485315,Balikian,Sevag,Pasadena,CA,91106,1.0,Nephrology,99454,"Remote monitoring of physiologic parameters, initial supply of devices with daily recordings or programmed alerts transmission, each 30 days",O,59,168.0,168,115.0,58.33,46.47,39.32
